case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
scalar_output,context_forced,1,64,64,1,0,1,8192,21885600,2671.58203125,2690.7799999999997,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,2,8192,21889200,2672.021484375,2690.7799999999997,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,3,8192,21959500,2680.60302734375,2764.5,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,4,8192,21310900,2601.42822265625,2653.9200000000001,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,5,8192,22100800,2697.8515625,3354.2600000000002,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,6,8192,22039700,2690.39306640625,3538.5599999999999,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,7,8192,21182500,2585.75439453125,3206.8200000000002,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,context_forced,1,64,64,1,0,8,8192,20790000,2537.841796875,2727.6399999999999,2671.58203125,2635.0694444444443,59.193578809633081,2580.2167280808512,2689.9221608080375
scalar_output,scalar_prevalidated,1,64,64,1,0,0,16384,29412100,1795.172119140625,2690.7799999999997,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,1,16384,29780600,1817.66357421875,2801.3600000000001,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,2,16384,29370000,1792.6025390625,2617.0599999999999,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,3,16384,28845600,1760.595703125,2653.9200000000001,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,4,16384,28097700,1714.947509765625,2543.3399999999997,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,5,16384,28875600,1762.4267578125,3612.2799999999997,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,6,16384,29777800,1817.49267578125,3280.54,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,7,16384,29492600,1800.08544921875,3538.5599999999999,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
scalar_output,scalar_prevalidated,1,64,64,1,0,8,16384,28482700,1738.446044921875,3022.52,1792.6025390625,1777.7147081163193,35.730918397283688,1744.6040570681698,1810.8253591644689
small,tensor_dot_serial,16,4,4,16,0,0,4096,36616200,8939.501953125,2875.0799999999999,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,1,4096,36671300,8952.9541015625,2875.0799999999999,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,2,4096,36589000,8932.861328125,2875.0799999999999,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,3,4096,37177400,9076.513671875,3059.3799999999997,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,4,4096,35658200,8705.615234375,2764.5,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,5,4096,37759100,9218.5302734375,3169.96,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,6,4096,35036100,8553.7353515625,2801.3600000000001,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,7,4096,37166100,9073.7548828125,2801.3600000000001,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,tensor_dot_serial,16,4,4,16,0,8,4096,35765700,8731.8603515625,2838.2200000000003,8939.501953125,8909.4807942708339,210.17861300466993,8714.7152795531729,9104.246308988495
small,context_default,16,4,4,16,0,0,4096,35805100,8741.4794921875,2875.0799999999999,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,1,4096,36305100,8863.5498046875,2838.2200000000003,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,2,4096,36749700,8972.0947265625,3243.6799999999998,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,3,4096,35971700,8782.1533203125,3317.4000000000001,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,4,4096,36467200,8903.125,2838.2200000000003,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,5,4096,37484300,9151.4404296875,3280.54,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,6,4096,35404200,8643.603515625,2801.3600000000001,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_default,16,4,4,16,0,7,4096,35262400,8608.984375,2801.3600000000001,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
