case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
reversed,context_forced,32,16,16,32,1,7,32,26956900,842403.125,2727.6399999999999,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,context_forced,32,16,16,32,1,8,32,28016100,875503.125,2727.6399999999999,870287.5,865442.36111111112,14142.789985432457,852336.70905794366,878548.01316427859
reversed,scalar_prevalidated,32,16,16,32,1,0,512,39839900,77812.3046875,2801.3600000000001,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,1,512,40864400,79813.28125,2690.7799999999997,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,2,512,40159000,78435.546875,2801.3600000000001,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,3,512,39785500,77706.0546875,3501.6999999999998,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,4,512,41671400,81389.453125,3391.1200000000003,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,5,512,40346800,78802.34375,3059.3799999999997,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,6,512,39206400,76575,2727.6399999999999,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,7,512,38259500,74725.5859375,2727.6399999999999,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
reversed,scalar_prevalidated,32,16,16,32,1,8,512,38651500,75491.2109375,2764.5,77812.3046875,77861.197916666672,2079.7990340569472,75933.917478440562,79788.478354892781
cutoff,tensor_dot_serial,64,8,32,64,0,0,2,24081100,12040550,2875.0799999999999,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,1,2,23633500,11816750,2764.5,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,2,2,23967900,11983950,2875.0799999999999,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,3,2,23323300,11661650,2727.6399999999999,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,4,2,23367000,11683500,2653.9200000000001,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,5,2,24012200,12006100,2727.6399999999999,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,6,2,23234600,11617300,2875.0799999999999,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,7,2,23704700,11852350,2875.0799999999999,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,tensor_dot_serial,64,8,32,64,0,8,2,23907100,11953550,3354.2600000000002,11852350,11846188.888888888,161116.93885532679,11696887.192216285,11995490.585561492
cutoff,context_default,64,8,32,64,0,0,8,25867300,3233412.5,2875.0799999999999,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,1,8,25496700,3187087.5,2875.0799999999999,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,2,8,26054900,3256862.5,2690.7799999999997,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,3,8,25923000,3240375,2727.6399999999999,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,4,8,25844400,3230550,2727.6399999999999,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,5,8,27114400,3389300,2875.0799999999999,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,6,8,25454200,3181775,2801.3600000000001,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,7,8,27203500,3400437.5,2653.9200000000001,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_default,64,8,32,64,0,8,8,25295800,3161975,3133.0999999999999,3233412.5,3253530.5555555555,85934.542019800021,3173897.8799505406,3333163.2311605704
cutoff,context_forced,64,8,32,64,0,0,8,26076600,3259575,2875.0799999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,1,8,26382600,3297825,2875.0799999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,2,8,26137600,3267200,2875.0799999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,3,8,26256400,3282050,2727.6399999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,4,8,25542200,3192775,2653.9200000000001,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,5,8,25686800,3210850,2875.0799999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,6,8,26505900,3313237.5,2875.0799999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,7,8,26128400,3266050,2875.0799999999999,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,context_forced,64,8,32,64,0,8,8,25959900,3244987.5,3317.4000000000001,3266050,3259394.4444444445,38724.645995351304,3223509.6058220854,3295279.2830668036
cutoff,scalar_prevalidated,64,8,32,64,0,0,128,37351200,291806.25,2875.0799999999999,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,1,128,37171300,290400.78125,2875.0799999999999,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,2,128,36859900,287967.96875,2875.0799999999999,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,3,128,37265000,291132.8125,2764.5,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,4,128,37730000,294765.625,2690.7799999999997,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,5,128,36654500,286363.28125,2875.0799999999999,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,6,128,37063800,289560.9375,2875.0799999999999,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,7,128,37193900,290577.34375,2875.0799999999999,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
cutoff,scalar_prevalidated,64,8,32,64,0,8,128,37715300,294650.78125,3354.2600000000002,290577.34375,290802.86458333331,2764.2139210043456,288241.35968320264,293364.36948346399
scalar_output,tensor_dot_serial,1,64,64,1,0,0,512,24654100,48152.5390625,2653.9200000000001,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,1,512,25348800,49509.375,2727.6399999999999,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,2,512,24879100,48591.9921875,2985.6600000000003,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,3,512,26459200,51678.125,2727.6399999999999,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,4,512,26379900,51523.2421875,2727.6399999999999,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,5,512,24271200,47404.6875,2727.6399999999999,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,6,512,25429400,49666.796875,3501.6999999999998,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,7,512,24466000,47785.15625,3686,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,tensor_dot_serial,1,64,64,1,0,8,512,25026200,48879.296875,2653.9200000000001,48879.296875,49243.467881944445,1526.0157723340139,47829.359932914929,50657.575830973961
scalar_output,context_default,1,64,64,1,0,0,512,25769000,50330.078125,3391.1200000000003,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,1,512,25069200,48963.28125,2727.6399999999999,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,2,512,24899700,48632.2265625,2764.5,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,3,512,25108000,49039.0625,2838.2200000000003,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,4,512,24680000,48203.125,2764.5,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,5,512,24495900,47843.5546875,2727.6399999999999,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,6,512,25995200,50771.875,2948.8000000000002,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,7,512,24486100,47824.4140625,3686,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_default,1,64,64,1,0,8,512,24002200,46879.296875,2690.7799999999997,48632.2265625,48720.768229166664,1234.7472621827899,47576.569099543944,49864.967358789385
scalar_output,context_forced,1,64,64,1,0,0,512,25368500,49547.8515625,2727.6399999999999,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,1,512,25490700,49786.5234375,2727.6399999999999,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,2,512,25019200,48865.625,2801.3600000000001,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,3,512,26011000,50802.734375,2653.9200000000001,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,4,512,24927700,48686.9140625,2727.6399999999999,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,5,512,24016900,46908.0078125,2727.6399999999999,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,6,512,25984800,50751.5625,3686,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,7,512,24236700,47337.3046875,3206.8200000000002,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,context_forced,1,64,64,1,0,8,512,24016800,46907.8125,2838.2200000000003,48865.625,48843.815104166664,1526.8985874198224,47428.889079824294,50258.741128509035
scalar_output,scalar_prevalidated,1,64,64,1,0,0,16384,28386000,1732.5439453125,2727.6399999999999,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,1,16384,28714300,1752.581787109375,2727.6399999999999,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,2,16384,28278200,1725.96435546875,2764.5,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,3,16384,28476500,1738.067626953125,2838.2200000000003,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,4,16384,27632300,1686.541748046875,2727.6399999999999,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,5,16384,27782000,1695.6787109375,2764.5,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,6,16384,29521900,1801.873779296875,2838.2200000000003,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,7,16384,27289900,1665.643310546875,2948.8000000000002,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
scalar_output,scalar_prevalidated,1,64,64,1,0,8,16384,27667000,1688.65966796875,2690.7799999999997,1725.96435546875,1720.8394368489583,41.721930337974477,1682.1771147357686,1759.501758962148
small,tensor_dot_serial,16,4,4,16,0,0,512,22405900,43761.5234375,2801.3600000000001,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,1,512,22373000,43697.265625,3096.2399999999998,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,2,512,22282500,43520.5078125,3538.5599999999999,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,3,512,22135600,43233.59375,3022.52,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,4,512,21926700,42825.5859375,2690.7799999999997,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
