case,variant,workers,callers,grain,rows,inner,columns,batches,nested,padded,pool_spin_us,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high,throughput_calls_s
square64/workers1,context_default,1,1,32,64,64,64,1,0,0,0,8,256,38869800,151835.15625,2506.48,108776.953125,118939.58333333333,22051.572561954377,98505.126092588936,139374.04057407772,9193.1238306597861
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,0,256,27880400,108907.8125,3649.1399999999999,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,1,256,34171100,133480.859375,3464.8399999999997,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,2,256,25380100,99141.015625,3686,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,3,256,28131500,109888.671875,3686,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,4,256,26733300,104426.953125,2875.0799999999999,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,5,256,28906400,112915.625,2801.3600000000001,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,6,256,27812800,108643.75,2285.3200000000002,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,7,256,27190700,106213.671875,3022.52,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square64/workers1,context_forced,1,1,32,64,64,64,1,0,0,0,8,256,28529900,111444.921875,2764.5,108907.8125,110562.58680555556,9522.6588033267835,101738.25631447275,119386.91729663838,9182.0777320268007
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,0,4,27902600,6975650,3280.54,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,1,4,35726600,8931650,3059.3799999999997,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,2,4,29520100,7380025,2875.0799999999999,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,3,4,29514800,7378700,2543.3399999999997,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,4,4,28318500,7079625,3649.1399999999999,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,5,4,32656100,8164025,3354.2600000000002,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,6,4,50031500,12507875,3243.6799999999998,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,7,4,35638400,8909600,2911.9400000000001,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,serial,4,1,32,256,256,256,1,0,0,0,8,4,36314300,9078575,2690.7799999999997,8164025,8489525,1721792.7558398251,6893997.0462550949,10085052.953744905,122.48860090457832
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,0,8,22265900,2783237.5,2838.2200000000003,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,1,8,22891100,2861387.5,2875.0799999999999,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,2,8,24465700,3058212.5,2617.0599999999999,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,3,8,17847500,2230937.5,3427.98,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,4,8,19648900,2456112.5,3649.1399999999999,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,5,8,18136100,2267012.5,3538.5599999999999,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,6,8,17837200,2229650,3243.6799999999998,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,7,8,18817800,2352225,2875.0799999999999,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_default,4,1,32,256,256,256,1,0,0,0,8,8,22350100,2793762.5,3022.52,2456112.5,2559170.8333333335,316374.34518156259,2265997.2734650853,2852344.3932015817,407.14747390439157
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,0,8,25890600,3236325,3022.52,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
