schema_version,timestamp,benchmark,case,implementation,unit,median,mean,stddev,ci95_mean_low,ci95_mean_high,result_allocations,result_bytes,platform,compiler,cpu_context,seed,warmup,batches,target_work,min_batch_ms,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,dtype,inputs,output,quick,scope,stabilize,cooldown,cache_regime,work_per_call,statistics_kind
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,10,80000,27689100,346.11374999999998,3096.2399999999998,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,11,80000,27682900,346.03625,2875.0799999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,12,80000,27581400,344.76749999999998,2801.3600000000001,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,13,80000,26646100,333.07625000000002,2875.0799999999999,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/contiguous,allocation_only,ns/call,341.89749999999998,340.6680833333333,6.0488344853328853,337.32582630780587,344.01034035886073,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,14,80000,26408800,330.11000000000001,2764.5,float,"left=[16] strides=[1] origin=7 right=[16] strides=[1] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/padded,fat_p,ns/call,404.35000000000002,406.06150000000002,4.5803713638041552,403.53063584636521,408.59236415363483,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,0,80000,33483300,418.54124999999999,2948.8000000000002,float,"left=[16] strides=[2] origin=7 right=[16] strides=[2] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/padded,fat_p,ns/call,404.35000000000002,406.06150000000002,4.5803713638041552,403.53063584636521,408.59236415363483,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,1,80000,32910900,411.38625000000002,2580.1999999999998,float,"left=[16] strides=[2] origin=7 right=[16] strides=[2] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/padded,fat_p,ns/call,404.35000000000002,406.06150000000002,4.5803713638041552,403.53063584636521,408.59236415363483,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,2,80000,32201600,402.51999999999998,2764.5,float,"left=[16] strides=[2] origin=7 right=[16] strides=[2] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/padded,fat_p,ns/call,404.35000000000002,406.06150000000002,4.5803713638041552,403.53063584636521,408.59236415363483,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,3,80000,32321400,404.01749999999998,2911.9400000000001,float,"left=[16] strides=[2] origin=7 right=[16] strides=[2] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/padded,fat_p,ns/call,404.35000000000002,406.06150000000002,4.5803713638041552,403.53063584636521,408.59236415363483,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,4,80000,32784000,409.80000000000001,3464.8399999999997,float,"left=[16] strides=[2] origin=7 right=[16] strides=[2] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
1,"2026-08-31 06:45:52",TensorMatmul,dot/float/small/padded,fat_p,ns/call,404.35000000000002,406.06150000000002,4.5803713638041552,403.53063584636521,408.59236415363483,1,4,Windows-x64,MSVC-1951,"[2026-08-31 06:45:52] linear algebra start CPU: 3354 MHz (base: 3686)",12345,3,15,10000,20,5,80000,32158800,401.98500000000001,2690.7799999999997,float,"left=[16] strides=[2] origin=7 right=[16] strides=[2] origin=7","[]",0,1,1,1,reused_inputs_no_flush,16,dispersion_of_batch_means
